Name,Gender,Eye Color,Hair Color,Superpowers,Weakness,Alignment,Status,Identity,Race,Skin Color,Can_Fly,Has_Claws,Healing_Factor,Uses_Magic,Wears_Armor,Super_Strength,Telepathy,Super_Speed,Shoots_Webs,Vulnerable_to_Magic,Vulnerable_to_Physical,Vulnerable_to_Energy,Is_Marvel,Is_DC,Is_X_Men,Is_Avenger,Is_Batman_Family,Is_Spider_Man_Family,Is_Fantastic_Four
Jack Gold (New Earth),Male,Black,Unknown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Neutral,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
William Craig (New Earth),Male,Unknown,Brown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Warren Griffith (New Earth),Male,Unknown,Brown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
El Papagayo (New Earth),Male,Brown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Patty Spivot (New Earth),Female,Blue,Blond,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Unknown Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Thomas Morita (New Earth),Male,Black,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Starfire (New Earth),Female,Green,Auburn,"Intelligence: 50, Strength: 80, Speed: 33, Durability: 85, Power: 59, Combat: 70",Human mortality / Physical trauma,Good,Living,Public Identity,Tamaranean,White,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
Elpis (New Earth),Male,Red,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Jed Paulsen (New Earth),Male,Unknown,Blond,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
August Durant (New Earth),Male,Brown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Unknown,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
John Starr (New Earth),Male,Blue,Brown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Memakata (New Earth),Female,Unknown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Cerberus (New Earth),Male,Black,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Richard Carter (Earth-One),Male,Blue,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
George Washington (New Earth),Male,Unknown,White,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Unknown Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Guinevere (New Earth),Female,Unknown,Blond,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Colleen Franklin (New Earth),Female,Green,Red,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Unknown Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Roxy (New Earth),Female,White,Blue,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Carrie Cutter (New Earth),Female,Green,Red,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Gor (New Earth),Male,Grey,Blond,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Elise Kimble (New Earth),Female,Unknown,Red,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Poet (New Earth),Male,Unknown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Neutral,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Well-Spoken Sonic Lightning Flash (New Earth),Male,Unknown,Unknown,"Speed Force manipulation, Super speed, Quantum phase, Rapid healing","Cold temperature, Extreme speed drain, Speed Force disruption",Good,Living,Unknown Identity,Human,White,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
Jenna Raleigh (New Earth),Female,Black,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Maash (New Earth),Male,Black,Unknown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Moose (New Earth),Male,Black,Unknown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Chang Tzu (New Earth),Male,Red,Unknown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Doctor Gotham (New Earth),Male,Blue,White,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Deceased,Identity Unknown,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Panda Potter (New Earth),Male,Unknown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Deceased,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Sylbert Rundine (New Earth),Male,Green,Red,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Tyrone the Dog (New Earth),Male,Unknown,Grey,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Neutral,Living,Unknown Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Zou Kang (New Earth),Male,Brown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Unknown,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Jake Jordan (New Earth),Male,Brown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Mister Terrible (New Earth),Male,Black,Brown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Nathan Howe (New Earth),Male,Blue,Brown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Andrew Grubs (New Earth),Male,Unknown,Blond,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Deceased,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Maat Shadid (New Earth),Female,Unknown,Brown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Vera Lynn Black (New Earth),Female,Blue,Blond,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Josh Azeveda (New Earth),Male,Brown,Brown,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Nyssa Raatko (New Earth),Female,Blue,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Rachel Keast (New Earth),Female,Brown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Neutral,Living,Unknown Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Gannon Malloy (New Earth),Male,Unknown,Blond,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
LeTonya Charles (New Earth),Female,Brown,Black,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Bad,Living,Unknown Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
